ID,time_segment_id,view_label,Direction,videos,Vehicle_Count,Avg_Speed_kmh,Max_Speed_kmh,Min_Speed_kmh,Speed_Range_kmh,Speed_Std_kmh,Avg_Brightness_Value,Day_Night_Label
100_Norman_Niles_#4_entry_rating,100,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.87,Night
100_Norman_Niles_#4_exit_rating,100,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.87,Night
101_Norman_Niles_#4_entry_rating,101,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-41-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.85,Night
101_Norman_Niles_#4_exit_rating,101,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-41-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.85,Night
102_Norman_Niles_#4_entry_rating,102,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.86,Night
102_Norman_Niles_#4_exit_rating,102,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-42-45.mp4,1,5.69,5.69,5.69,0.0,0.0,65.86,Night
103_Norman_Niles_#4_entry_rating,103,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-43-45.mp4,1,5.3,5.3,5.3,0.0,0.0,66.17,Night
103_Norman_Niles_#4_exit_rating,103,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-43-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.17,Night
104_Norman_Niles_#4_entry_rating,104,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.5,Night
104_Norman_Niles_#4_exit_rating,104,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.5,Night
105_Norman_Niles_#4_entry_rating,105,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.98,Night
105_Norman_Niles_#4_exit_rating,105,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-45-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.98,Night
106_Norman_Niles_#4_entry_rating,106,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.88,Night
106_Norman_Niles_#4_exit_rating,106,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.88,Night
107_Norman_Niles_#4_entry_rating,107,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.2,Night
107_Norman_Niles_#4_exit_rating,107,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.2,Night
108_Norman_Niles_#4_entry_rating,108,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-48-45.mp4,1,0.77,0.77,0.77,0.0,0.0,66.06,Night
108_Norman_Niles_#4_exit_rating,108,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.06,Night
109_Norman_Niles_#4_entry_rating,109,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-49-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.17,Night
109_Norman_Niles_#4_exit_rating,109,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-49-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.17,Night
110_Norman_Niles_#4_entry_rating,110,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-50-45.mp4,1,3.0,3.0,3.0,0.0,0.0,66.66,Night
110_Norman_Niles_#4_exit_rating,110,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-50-45.mp4,2,5.97,9.31,2.63,6.68,4.73,66.66,Night
111_Norman_Niles_#4_entry_rating,111,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-07-51-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.88,Night
111_Norman_Niles_#4_exit_rating,111,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-07-51-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.88,Night
143_Norman_Niles_#4_entry_rating,143,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-23-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.13,Night
143_Norman_Niles_#4_exit_rating,143,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-23-45.mp4,1,10.18,10.18,10.18,0.0,0.0,66.13,Night
144_Norman_Niles_#4_entry_rating,144,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.23,Night
144_Norman_Niles_#4_exit_rating,144,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-24-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.23,Night
145_Norman_Niles_#4_entry_rating,145,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.17,Night
145_Norman_Niles_#4_exit_rating,145,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-25-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.17,Night
146_Norman_Niles_#4_entry_rating,146,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-26-45.mp4,1,3.58,3.58,3.58,0.0,0.0,66.68,Night
146_Norman_Niles_#4_exit_rating,146,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-26-45.mp4,2,11.88,12.67,11.09,1.59,1.12,66.68,Night
147_Norman_Niles_#4_entry_rating,147,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-27-45.mp4,1,4.59,4.59,4.59,0.0,0.0,66.21,Night
147_Norman_Niles_#4_exit_rating,147,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-27-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.21,Night
148_Norman_Niles_#4_entry_rating,148,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.01,Night
148_Norman_Niles_#4_exit_rating,148,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-28-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.01,Night
149_Norman_Niles_#4_entry_rating,149,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0,67.71,Night
149_Norman_Niles_#4_exit_rating,149,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-29-45.mp4,0,0.0,0.0,0.0,0.0,0.0,67.71,Night
150_Norman_Niles_#4_entry_rating,150,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-30-45.mp4,1,3.09,3.09,3.09,0.0,0.0,66.35,Night
150_Norman_Niles_#4_exit_rating,150,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-30-45.mp4,2,8.91,11.1,6.72,4.37,3.09,66.35,Night
151_Norman_Niles_#4_entry_rating,151,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-31-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.32,Night
151_Norman_Niles_#4_exit_rating,151,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-31-45.mp4,1,10.15,10.15,10.15,0.0,0.0,66.32,Night
152_Norman_Niles_#4_entry_rating,152,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.91,Night
152_Norman_Niles_#4_exit_rating,152,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-32-45.mp4,1,11.99,11.99,11.99,0.0,0.0,66.91,Night
153_Norman_Niles_#4_entry_rating,153,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-33-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.52,Night
153_Norman_Niles_#4_exit_rating,153,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-33-45.mp4,3,10.67,13.02,8.67,4.34,2.19,66.52,Night
154_Norman_Niles_#4_entry_rating,154,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-34-45.mp4,3,3.07,4.63,1.53,3.1,1.55,66.85,Night
154_Norman_Niles_#4_exit_rating,154,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.85,Night
155_Norman_Niles_#4_entry_rating,155,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-35-45.mp4,1,3.52,3.52,3.52,0.0,0.0,66.31,Night
155_Norman_Niles_#4_exit_rating,155,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-35-45.mp4,1,13.8,13.8,13.8,0.0,0.0,66.31,Night
156_Norman_Niles_#4_entry_rating,156,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-36-45.mp4,1,2.56,2.56,2.56,0.0,0.0,68.98,Night
156_Norman_Niles_#4_exit_rating,156,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-36-45.mp4,2,5.12,7.66,2.58,5.08,3.59,68.98,Night
157_Norman_Niles_#4_entry_rating,157,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-37-45.mp4,2,2.68,2.9,2.47,0.43,0.3,66.8,Night
157_Norman_Niles_#4_exit_rating,157,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-37-45.mp4,1,11.34,11.34,11.34,0.0,0.0,66.8,Night
158_Norman_Niles_#4_entry_rating,158,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-38-45.mp4,2,3.9,5.11,2.7,2.41,1.71,66.22,Night
158_Norman_Niles_#4_exit_rating,158,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-38-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.22,Night
159_Norman_Niles_#4_entry_rating,159,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-39-45.mp4,1,5.03,5.03,5.03,0.0,0.0,68.89,Night
159_Norman_Niles_#4_exit_rating,159,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-39-45.mp4,1,8.93,8.93,8.93,0.0,0.0,68.89,Night
160_Norman_Niles_#4_entry_rating,160,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.1,Night
160_Norman_Niles_#4_exit_rating,160,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-40-45.mp4,0,0.0,0.0,0.0,0.0,0.0,65.1,Night
161_Norman_Niles_#4_entry_rating,161,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-41-45.mp4,2,4.61,6.35,2.86,3.5,2.47,66.56,Night
161_Norman_Niles_#4_exit_rating,161,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-41-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.56,Night
162_Norman_Niles_#4_entry_rating,162,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.37,Night
162_Norman_Niles_#4_exit_rating,162,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-42-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.37,Night
163_Norman_Niles_#4_entry_rating,163,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-43-45.mp4,1,4.64,4.64,4.64,0.0,0.0,66.7,Night
163_Norman_Niles_#4_exit_rating,163,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-43-45.mp4,1,12.32,12.32,12.32,0.0,0.0,66.7,Night
164_Norman_Niles_#4_entry_rating,164,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-44-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.28,Night
164_Norman_Niles_#4_exit_rating,164,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-44-45.mp4,2,9.31,13.0,5.62,7.38,5.22,66.28,Night
165_Norman_Niles_#4_entry_rating,165,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-45-45.mp4,1,2.88,2.88,2.88,0.0,0.0,66.56,Night
165_Norman_Niles_#4_exit_rating,165,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-45-45.mp4,1,11.85,11.85,11.85,0.0,0.0,66.56,Night
166_Norman_Niles_#4_entry_rating,166,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-46-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.66,Night
166_Norman_Niles_#4_exit_rating,166,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-46-45.mp4,1,11.75,11.75,11.75,0.0,0.0,66.66,Night
167_Norman_Niles_#4_entry_rating,167,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.89,Night
167_Norman_Niles_#4_exit_rating,167,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-47-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.89,Night
168_Norman_Niles_#4_entry_rating,168,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-48-45.mp4,2,4.39,4.58,4.2,0.39,0.27,66.59,Night
168_Norman_Niles_#4_exit_rating,168,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-48-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.59,Night
169_Norman_Niles_#4_entry_rating,169,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-49-45.mp4,0,0.0,0.0,0.0,0.0,0.0,67.66,Night
169_Norman_Niles_#4_exit_rating,169,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-49-45.mp4,0,0.0,0.0,0.0,0.0,0.0,67.66,Night
170_Norman_Niles_#4_entry_rating,170,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-50-45.mp4,3,2.77,3.53,1.43,2.09,1.16,69.6,Night
170_Norman_Niles_#4_exit_rating,170,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-50-45.mp4,1,12.2,12.2,12.2,0.0,0.0,69.6,Night
171_Norman_Niles_#4_entry_rating,171,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-51-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.43,Night
171_Norman_Niles_#4_exit_rating,171,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-51-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.43,Night
172_Norman_Niles_#4_entry_rating,172,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-52-45.mp4,1,4.8,4.8,4.8,0.0,0.0,69.08,Night
172_Norman_Niles_#4_exit_rating,172,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-52-45.mp4,3,7.02,9.92,3.17,6.75,3.47,69.08,Night
173_Norman_Niles_#4_entry_rating,173,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-53-45.mp4,4,2.87,4.23,2.21,2.02,0.92,67.98,Night
173_Norman_Niles_#4_exit_rating,173,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-53-45.mp4,3,9.98,12.58,8.64,3.95,2.25,67.98,Night
174_Norman_Niles_#4_entry_rating,174,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-08-54-45.mp4,1,3.02,3.02,3.02,0.0,0.0,66.4,Night
174_Norman_Niles_#4_exit_rating,174,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-08-54-45.mp4,0,0.0,0.0,0.0,0.0,0.0,66.4,Night
203_Norman_Niles_#4_entry_rating,203,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-23-45.mp4,3,4.25,7.75,2.23,5.52,3.04,78.29,Night
203_Norman_Niles_#4_exit_rating,203,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-23-45.mp4,1,7.26,7.26,7.26,0.0,0.0,78.29,Night
204_Norman_Niles_#4_entry_rating,204,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-24-45.mp4,1,6.8,6.8,6.8,0.0,0.0,80.15,Night
204_Norman_Niles_#4_exit_rating,204,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-24-45.mp4,4,7.53,12.45,0.79,11.66,4.88,80.15,Night
205_Norman_Niles_#4_entry_rating,205,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-25-45.mp4,2,1.67,2.61,0.73,1.88,1.33,82.35,Night
205_Norman_Niles_#4_exit_rating,205,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-25-45.mp4,1,23.78,23.78,23.78,0.0,0.0,82.35,Night
206_Norman_Niles_#4_entry_rating,206,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-26-45.mp4,6,3.01,5.97,0.36,5.61,2.26,82.56,Night
206_Norman_Niles_#4_exit_rating,206,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-26-45.mp4,2,12.64,15.4,9.87,5.53,3.91,82.56,Night
207_Norman_Niles_#4_entry_rating,207,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-27-45.mp4,1,1.69,1.69,1.69,0.0,0.0,84.91,Night
207_Norman_Niles_#4_exit_rating,207,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-27-45.mp4,1,7.91,7.91,7.91,0.0,0.0,84.91,Night
208_Norman_Niles_#4_entry_rating,208,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-28-45.mp4,2,1.83,2.73,0.94,1.79,1.26,88.98,Night
208_Norman_Niles_#4_exit_rating,208,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-28-45.mp4,6,7.62,9.9,4.91,4.99,1.71,88.98,Night
209_Norman_Niles_#4_entry_rating,209,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-29-45.mp4,1,5.53,5.53,5.53,0.0,0.0,89.15,Night
209_Norman_Niles_#4_exit_rating,209,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-29-45.mp4,1,10.11,10.11,10.11,0.0,0.0,89.15,Night
210_Norman_Niles_#4_entry_rating,210,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-30-45.mp4,4,3.44,4.94,1.47,3.46,1.45,88.81,Night
210_Norman_Niles_#4_exit_rating,210,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-30-45.mp4,2,6.21,8.22,4.21,4.01,2.84,88.81,Night
211_Norman_Niles_#4_entry_rating,211,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-31-45.mp4,6,2.0,4.61,1.14,3.47,1.3,92.84,Night
211_Norman_Niles_#4_exit_rating,211,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-31-45.mp4,5,8.77,15.78,2.27,13.51,4.86,92.84,Night
212_Norman_Niles_#4_entry_rating,212,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-32-45.mp4,3,1.07,1.51,0.66,0.85,0.43,93.57,Night
212_Norman_Niles_#4_exit_rating,212,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-32-45.mp4,0,0.0,0.0,0.0,0.0,0.0,93.57,Night
213_Norman_Niles_#4_entry_rating,213,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-33-45.mp4,10,1.68,2.89,0.63,2.26,0.73,97.29,Night
213_Norman_Niles_#4_exit_rating,213,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-33-45.mp4,7,7.19,11.41,2.05,9.37,2.85,97.29,Night
214_Norman_Niles_#4_entry_rating,214,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-34-45.mp4,5,4.17,6.93,2.37,4.56,1.69,101.04,Day
214_Norman_Niles_#4_exit_rating,214,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-34-45.mp4,0,0.0,0.0,0.0,0.0,0.0,101.04,Day
215_Norman_Niles_#4_entry_rating,215,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-35-45.mp4,2,1.1,1.51,0.69,0.82,0.58,100.68,Day
215_Norman_Niles_#4_exit_rating,215,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-35-45.mp4,3,7.65,12.34,2.22,10.12,5.1,100.68,Day
216_Norman_Niles_#4_entry_rating,216,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-36-45.mp4,3,2.13,2.94,0.68,2.26,1.25,103.02,Day
216_Norman_Niles_#4_exit_rating,216,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-36-45.mp4,6,7.08,10.53,2.23,8.3,3.64,103.02,Day
217_Norman_Niles_#4_entry_rating,217,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-37-45.mp4,8,2.12,3.75,0.54,3.21,1.35,108.59,Day
217_Norman_Niles_#4_exit_rating,217,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-37-45.mp4,4,4.95,8.98,2.43,6.55,2.84,108.59,Day
218_Norman_Niles_#4_entry_rating,218,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-38-45.mp4,4,2.1,4.38,0.22,4.17,2.0,110.32,Day
218_Norman_Niles_#4_exit_rating,218,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-38-45.mp4,3,8.64,12.75,2.74,10.01,5.24,110.32,Day
219_Norman_Niles_#4_entry_rating,219,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-39-45.mp4,5,2.84,4.71,1.2,3.51,1.5,112.53,Day
219_Norman_Niles_#4_exit_rating,219,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-39-45.mp4,1,8.34,8.34,8.34,0.0,0.0,112.53,Day
220_Norman_Niles_#4_entry_rating,220,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-40-45.mp4,2,2.34,3.46,1.21,2.24,1.59,114.87,Day
220_Norman_Niles_#4_exit_rating,220,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-40-45.mp4,7,4.85,8.84,1.36,7.48,3.21,114.87,Day
221_Norman_Niles_#4_entry_rating,221,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-41-45.mp4,6,2.14,4.82,0.74,4.08,1.52,120.21,Day
221_Norman_Niles_#4_exit_rating,221,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-41-45.mp4,0,0.0,0.0,0.0,0.0,0.0,120.21,Day
222_Norman_Niles_#4_entry_rating,222,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-42-45.mp4,7,2.29,4.02,0.64,3.39,1.13,121.68,Day
222_Norman_Niles_#4_exit_rating,222,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-42-45.mp4,3,5.57,8.88,1.07,7.81,4.04,121.68,Day
223_Norman_Niles_#4_entry_rating,223,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-43-45.mp4,9,2.96,4.8,0.67,4.12,1.67,123.77,Day
223_Norman_Niles_#4_exit_rating,223,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-43-45.mp4,2,6.86,8.92,4.8,4.11,2.91,123.77,Day
224_Norman_Niles_#4_entry_rating,224,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-44-45.mp4,2,2.17,3.04,1.29,1.74,1.23,126.85,Day
224_Norman_Niles_#4_exit_rating,224,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-44-45.mp4,1,11.58,11.58,11.58,0.0,0.0,126.85,Day
225_Norman_Niles_#4_entry_rating,225,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-45-45.mp4,1,3.9,3.9,3.9,0.0,0.0,127.91,Day
225_Norman_Niles_#4_exit_rating,225,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-45-45.mp4,2,5.28,8.36,2.2,6.16,4.35,127.91,Day
226_Norman_Niles_#4_entry_rating,226,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-46-45.mp4,4,1.45,2.04,0.97,1.07,0.56,127.88,Day
226_Norman_Niles_#4_exit_rating,226,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-46-45.mp4,6,6.27,9.73,2.01,7.71,3.45,127.88,Day
227_Norman_Niles_#4_entry_rating,227,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-47-45.mp4,5,2.02,3.13,1.22,1.91,0.76,131.81,Day
227_Norman_Niles_#4_exit_rating,227,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-47-45.mp4,1,5.81,5.81,5.81,0.0,0.0,131.81,Day
228_Norman_Niles_#4_entry_rating,228,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-48-45.mp4,10,2.18,3.92,0.42,3.49,1.11,130.43,Day
228_Norman_Niles_#4_exit_rating,228,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-48-45.mp4,3,6.42,10.04,2.86,7.18,3.59,130.43,Day
229_Norman_Niles_#4_entry_rating,229,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-49-45.mp4,5,1.95,3.74,0.1,3.63,1.29,129.53,Day
229_Norman_Niles_#4_exit_rating,229,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-49-45.mp4,1,11.34,11.34,11.34,0.0,0.0,129.53,Day
230_Norman_Niles_#4_entry_rating,230,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-09-50-45.mp4,8,2.29,5.09,0.29,4.8,1.68,129.02,Day
230_Norman_Niles_#4_exit_rating,230,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-09-50-45.mp4,6,7.79,12.48,1.92,10.56,3.45,129.02,Day
299_Norman_Niles_#4_entry_rating,299,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-11-01-45.mp4,16,0.87,2.18,0.28,1.9,0.58,125.16,Day
299_Norman_Niles_#4_exit_rating,299,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-11-01-45.mp4,14,6.3,9.4,0.12,9.28,2.96,125.16,Day
300_Norman_Niles_#4_entry_rating,300,Norman Niles #4,ENTRY,normanniles4/normanniles4_2025-10-20-11-02-45.mp4,10,0.94,2.03,0.25,1.78,0.62,126.35,Day
300_Norman_Niles_#4_exit_rating,300,Norman Niles #4,EXIT,normanniles4/normanniles4_2025-10-20-11-02-45.mp4,8,9.38,15.88,6.42,9.46,3.16,126.35,Day
